batch,allocator,dfi_or_source,query
allocator_dfi_crosscheck,SSNIT Ghana,Proparco,"""SSNIT Ghana"" ""alongside"" ""Proparco"" fund"
allocator_dfi_crosscheck,SSNIT Ghana,DEG,"""SSNIT Ghana"" ""DEG"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,SSNIT Ghana,DEG,"""SSNIT Ghana"" ""DEG"" ""first close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,DEG,"""SSNIT Ghana"" ""DEG"" ""final close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,DEG,"""SSNIT Ghana"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,SSNIT Ghana,DEG,"""SSNIT Ghana"" ""alongside"" ""DEG"" fund"
allocator_dfi_crosscheck,SSNIT Ghana,Dutch Good Growth Fund DGGF,"""SSNIT Ghana"" ""Dutch Good Growth Fund DGGF"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,SSNIT Ghana,Dutch Good Growth Fund DGGF,"""SSNIT Ghana"" ""Dutch Good Growth Fund DGGF"" ""first close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,Dutch Good Growth Fund DGGF,"""SSNIT Ghana"" ""Dutch Good Growth Fund DGGF"" ""final close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,Dutch Good Growth Fund DGGF,"""SSNIT Ghana"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,SSNIT Ghana,Dutch Good Growth Fund DGGF,"""SSNIT Ghana"" ""alongside"" ""Dutch Good Growth Fund DGGF"" fund"
allocator_dfi_crosscheck,SSNIT Ghana,IFU,"""SSNIT Ghana"" ""IFU"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,SSNIT Ghana,IFU,"""SSNIT Ghana"" ""IFU"" ""first close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,IFU,"""SSNIT Ghana"" ""IFU"" ""final close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,IFU,"""SSNIT Ghana"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,SSNIT Ghana,IFU,"""SSNIT Ghana"" ""alongside"" ""IFU"" fund"
allocator_dfi_crosscheck,SSNIT Ghana,EBID,"""SSNIT Ghana"" ""EBID"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,SSNIT Ghana,EBID,"""SSNIT Ghana"" ""EBID"" ""first close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,EBID,"""SSNIT Ghana"" ""EBID"" ""final close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,EBID,"""SSNIT Ghana"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,SSNIT Ghana,EBID,"""SSNIT Ghana"" ""alongside"" ""EBID"" fund"
allocator_dfi_crosscheck,SSNIT Ghana,DBSA,"""SSNIT Ghana"" ""DBSA"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,SSNIT Ghana,DBSA,"""SSNIT Ghana"" ""DBSA"" ""first close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,DBSA,"""SSNIT Ghana"" ""DBSA"" ""final close"" Africa fund"
allocator_dfi_crosscheck,SSNIT Ghana,DBSA,"""SSNIT Ghana"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,SSNIT Ghana,DBSA,"""SSNIT Ghana"" ""alongside"" ""DBSA"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,AfDB,"""NSIA Nigeria Sovereign Investment Authority"" ""AfDB"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,AfDB,"""NSIA Nigeria Sovereign Investment Authority"" ""AfDB"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,AfDB,"""NSIA Nigeria Sovereign Investment Authority"" ""AfDB"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,AfDB,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,AfDB,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""AfDB"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,BII CDC Group,"""NSIA Nigeria Sovereign Investment Authority"" ""BII CDC Group"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,BII CDC Group,"""NSIA Nigeria Sovereign Investment Authority"" ""BII CDC Group"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,BII CDC Group,"""NSIA Nigeria Sovereign Investment Authority"" ""BII CDC Group"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,BII CDC Group,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,BII CDC Group,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""BII CDC Group"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,FMO,"""NSIA Nigeria Sovereign Investment Authority"" ""FMO"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,FMO,"""NSIA Nigeria Sovereign Investment Authority"" ""FMO"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,FMO,"""NSIA Nigeria Sovereign Investment Authority"" ""FMO"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,FMO,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,FMO,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""FMO"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Norfund,"""NSIA Nigeria Sovereign Investment Authority"" ""Norfund"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Norfund,"""NSIA Nigeria Sovereign Investment Authority"" ""Norfund"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Norfund,"""NSIA Nigeria Sovereign Investment Authority"" ""Norfund"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Norfund,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Norfund,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""Norfund"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFC,"""NSIA Nigeria Sovereign Investment Authority"" ""IFC"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFC,"""NSIA Nigeria Sovereign Investment Authority"" ""IFC"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFC,"""NSIA Nigeria Sovereign Investment Authority"" ""IFC"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFC,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFC,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""IFC"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Proparco,"""NSIA Nigeria Sovereign Investment Authority"" ""Proparco"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Proparco,"""NSIA Nigeria Sovereign Investment Authority"" ""Proparco"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Proparco,"""NSIA Nigeria Sovereign Investment Authority"" ""Proparco"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Proparco,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Proparco,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""Proparco"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,DEG,"""NSIA Nigeria Sovereign Investment Authority"" ""DEG"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,DEG,"""NSIA Nigeria Sovereign Investment Authority"" ""DEG"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,DEG,"""NSIA Nigeria Sovereign Investment Authority"" ""DEG"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,DEG,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,DEG,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""DEG"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Dutch Good Growth Fund DGGF,"""NSIA Nigeria Sovereign Investment Authority"" ""Dutch Good Growth Fund DGGF"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Dutch Good Growth Fund DGGF,"""NSIA Nigeria Sovereign Investment Authority"" ""Dutch Good Growth Fund DGGF"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Dutch Good Growth Fund DGGF,"""NSIA Nigeria Sovereign Investment Authority"" ""Dutch Good Growth Fund DGGF"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Dutch Good Growth Fund DGGF,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,Dutch Good Growth Fund DGGF,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""Dutch Good Growth Fund DGGF"" fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFU,"""NSIA Nigeria Sovereign Investment Authority"" ""IFU"" ""fund"" Africa ""limited partner"""
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFU,"""NSIA Nigeria Sovereign Investment Authority"" ""IFU"" ""first close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFU,"""NSIA Nigeria Sovereign Investment Authority"" ""IFU"" ""final close"" Africa fund"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFU,"""NSIA Nigeria Sovereign Investment Authority"" ""anchored by"" fund Africa"
allocator_dfi_crosscheck,NSIA Nigeria Sovereign Investment Authority,IFU,"""NSIA Nigeria Sovereign Investment Authority"" ""alongside"" ""IFU"" fund"
